8.047	5.397	-9.957	-0.0744	-0.0719	-0.07315
8.084	5.397	-10.0289	-0.0719	-0.0696	-0.07075
8.121	5.397	-10.0985	-0.0696	-0.0673	-0.06845
8.158	5.397	-10.1658	-0.0673	-0.065	-0.06615
8.195	5.397	-10.2308	-0.065	-0.0629	-0.06395
8.232	5.397	-10.2937	-0.0629	-0.0607	-0.0618
8.268	5.397	-10.3544	-0.0607	-0.0586	-0.05965
8.305	5.397	-10.413	-0.0586	-0.0565	-0.05755
8.342	5.397	-10.4695	-0.0565	-0.0545	-0.0555
8.379	5.397	-10.524	-0.0545	-0.0525	-0.0535
8.416	5.397	-10.5765	-0.0525	-0.0506	-0.05155
8.452	5.397	-10.6271	-0.0506	-0.0487	-0.04965
8.489	5.397	-10.6758	-0.0487	-0.0468	-0.04775
8.526	5.397	-10.7226	-0.0468	-0.045	-0.0459
8.563	5.397	-10.7676	-0.045	-0.0432	-0.0441
8.6	5.397	-10.8108	-0.0432	-0.0414	-0.0423
8.637	5.397	-10.8522	-0.0414	-0.0398	-0.0406
8.673	5.397	-10.892	-0.0398	-0.0381	-0.03895
8.71	5.397	-10.9301	-0.0381	-0.0364	-0.03725
8.747	5.397	-10.9665	-0.0364	-0.0348	-0.0356
8.784	5.397	-11.0013	-0.0348	-0.0333	-0.03405
8.821	5.397	-11.0346	-0.0333	-0.0317	-0.0325
8.858	5.397	-11.0663	-0.0317	-0.0303	-0.031
8.894	5.397	-11.0966	-0.0303	-0.0287	-0.0295
8.931	5.397	-11.1253	-0.0287	-0.0273	-0.028
8.968	5.397	-11.1526	-0.0273	-0.026	-0.02665
9.005	5.397	-11.1786	-0.026	-0.0245	-0.02525
9.042	5.397	-11.2031	-0.0245	-0.0232	-0.02385
9.079	5.397	-11.2263	-0.0232	-0.0219	-0.02255
9.115	5.397	-11.2482	-0.0219	-0.0206	-0.02125
9.152	5.397	-11.2688	-0.0206	-0.0193	-0.01995
9.189	5.397	-11.2881	-0.0193	-0.0193	-0.0193
