Time [ms],Trace [mG]
0.283849,-0.0239106
0.284361,0.284601
0.284873,0.659284
0.285385,1.03844
0.285897,1.3581
0.286409,1.56084
0.286921,1.6055
0.287433,1.47507
0.287945,1.18016
0.288457,0.756836
0.288969,0.26139
0.289481,-0.237609
0.289993,-0.669866
0.290505,-0.976036
0.291017,-1.11904
0.291529,-1.08987
0.292041,-0.907504
0.292553,-0.614385
0.293065,-0.268939
0.293577,0.0650502
0.294089,0.330971
0.294601,0.489894
0.295113,0.526351
0.295625,0.449095
0.296137,0.287847
0.296649,0.0869267
0.297161,-0.10411
0.297673,-0.240601
0.298185,-0.29145
0.298697,-0.244489
0.299209,-0.107663
0.299721,0.0933525
0.300233,0.321395
0.300745,0.535936
0.301257,0.701212
0.301769,0.792493
0.302281,0.800113
0.302793,0.731987
0.303305,0.612024
0.303817,0.474518
0.304329,0.355836
0.304841,0.287904
0.305353,0.293927
0.305865,0.384549
0.306377,0.55516
0.306889,0.786315
0.307401,1.04901
0.307913,1.31068
0.308425,1.53951
0.308937,1.70687
0.309449,1.79061
0.309961,1.77879
0.310473,1.67108
0.310985,1.47661
0.311497,1.21063
0.312009,0.893475
0.312521,0.549881
0.313033,0.206681
0.313545,-0.111441
0.314057,-0.383878
0.314569,-0.594376
0.315081,-0.731871
0.315593,-0.793801
0.316105,-0.789041
0.316617,-0.737504
0.317129,-0.667563
0.317641,-0.612211
0.318153,-0.605296
0.318665,-0.675189
0.319177,-0.83817
0.319689,-1.09347
0.320201,-1.423
0.320713,-1.79431
0.321225,-2.16538
0.321737,-2.49154
0.322249,-2.73335
0.322761,-2.86472
0.323273,-2.87705
0.323785,-2.77988
0.324297,-2.59831
0.324809,-2.36836
0.325321,-2.13086
0.325833,-1.92314
0.326345,-1.77243
0.326857,-1.69155
0.327369,-1.67814
0.327881,-1.71541
0.328393,-1.77464
0.328905,-1.82106
0.329417,-1.82093
0.329929,-1.74897
0.330441,-1.59288
0.330953,-1.35613
0.331465,-1.05824
0.331977,-0.732023
0.332489,-0.418331
0.333001,-0.158518
0.333513,0.0118333
0.334025,0.0679256
0.334537,-0.00104247
0.335049,-0.190055
0.335561,-0.478528
0.336074,-0.833889
0.336586,-1.21664
0.337098,-1.58607
0.33761,-1.90537
0.338122,-2.14646
0.338634,-2.29441
0.339146,-2.34909
0.339658,-2.32383
0.34017,-2.24093
0.340682,-2.12667
0.341194,-2.00642
0.341706,-1.90029
0.342218,-1.82018
0.34273,-1.76861
0.343242,-1.74053
0.343754,-1.72626
0.344266,-1.71507
0.344778,-1.69724
0.34529,-1.66486
0.345802,-1.61122
0.346314,-1.52971
0.346826,-1.41354
0.347338,-1.25594
0.34785,-1.05188
0.348362,-0.80012
0.348874,-0.506393
0.349386,-0.185531
0.349898,0.138353
0.35041,0.435206
0.350922,0.674721
0.351434,0.831852
0.351946,0.891567
0.352458,0.851964
0.35297,0.726691
0.353482,0.543985
0.353994,0.342339
0.354506,0.163321
0.355018,0.0447829
0.35553,0.0156084
0.356042,0.0912634
0.356554,0.270368
0.357066,0.533479
0.357578,0.846459
0.35809,1.16635
0.358602,1.44741
0.359114,1.64539
0.359626,1.72208
0.360138,1.65084
0.36065,1.4211
0.361162,1.0398
0.361674,0.529666
0.362186,-0.0729476
0.362698,-0.720373
0.36321,-1.35755
0.363722,-1.92879
0.364234,-2.3859
0.364746,-2.69436
0.365258,-2.8371
0.36577,-2.81702
0.366282,-2.65823
0.366794,-2.40422
0.367306,-2.1114
0.367818,-1.83952
0.36833,-1.64228
0.368842,-1.5599
0.369354,-1.61448
0.369866,-1.80735
0.370378,-2.11936
0.37089,-2.51477
0.371402,-2.94788
0.371914,-3.37087
0.372426,-3.74051
0.372938,-4.0236
0.37345,-4.2002
0.373962,-4.26499
0.374474,-4.22716
0.374986,-4.10783
0.375498,-3.93578
0.37601,-3.74191
0.376522,-3.5554
0.377034,-3.4008
0.377546,-3.29557
0.378058,-3.24782
0.37857,-3.25522
0.379082,-3.30721
0.379594,-3.38845
0.380106,-3.48283
0.380618,-3.57504
0.38113,-3.65284
0.381642,-3.70933
0.382154,-3.74465
0.382666,-3.76532
0.383178,-3.781
0.38369,-3.8026
0.384202,-3.84047
0.384714,-3.90334
0.385226,-3.99609
0.385738,-4.11844
0.38625,-4.26632
0.386762,-4.43416
0.387274,-4.61737
0.387786,-4.8122
0.388298,-5.01559
0.38881,-5.2247
0.389322,-5.43606
0.389834,-5.64517
0.390346,-5.84557
0.390858,-6.02974
0.39137,-6.18901
0.391882,-6.31435
0.392394,-6.39711
0.392906,-6.42966
0.393418,-6.40615
0.39393,-6.32145
0.394442,-6.17135
0.394954,-5.95313
0.395466,-5.66783
0.395978,-5.3214
0.39649,-4.92446
0.397002,-4.49252
0.397514,-4.04627
0.398026,-3.61104
0.398538,-3.21277
0.39905,-2.87249
0.399562,-2.6024
0.400074,-2.40478
0.400586,-2.27267
0.401098,-2.19107
0.40161,-2.13925
0.402122,-2.09504
0.402634,-2.03937
0.403146,-1.95957
0.403658,-1.8502
0.40417,-1.71256
0.404682,-1.55428
0.405194,-1.38774
0.405706,-1.22791
0.406218,-1.0889
0.40673,-0.98176
0.407242,-0.91303
0.407754,-0.884121
0.408266,-0.891618
0.408778,-0.928626
0.40929,-0.987306
0.409802,-1.06038
0.410314,-1.14192
0.410826,-1.2273
0.411338,-1.31352
0.41185,-1.39886
0.412362,-1.48143
0.412874,-1.55751
0.413386,-1.62062
0.413898,-1.66239
0.41441,-1.67379
0.414922,-1.64689
0.415434,-1.57665
0.415946,-1.46339
0.416458,-1.31506
0.41697,-1.14764
0.417482,-0.983709
0.417994,-0.849174
0.418506,-0.769139
0.419018,-0.762701
0.41953,-0.837612
0.420042,-0.98612
0.420554,-1.18342
0.421066,-1.38927
0.421578,-1.55308
0.42209,-1.62174
0.422602,-1.54995
0.423114,-1.31037
0.423626,-0.901934
0.424138,-0.352938
0.42465,0.280953
0.425162,0.923347
0.425674,1.48761
0.426186,1.88946
0.426698,2.06098
0.42721,1.96173
0.427722,1.58678
0.428234,0.969176
0.428746,0.177772
0.429258,-0.689839
0.42977,-1.51928
0.430282,-2.19466
0.430794,-2.61626
0.431306,-2.71618
0.431818,-2.47084
0.43233,-1.90742
0.432842,-1.10326
0.433354,-0.177002
0.433866,0.72772
0.434378,1.46261
0.43489,1.89687
0.435402,1.93767
0.435914,1.5459
0.436426,0.743855
0.436938,-0.387921
0.43745,-1.72223
0.437962,-3.10343
0.438474,-4.36794
0.438986,-5.3661
0.439498,-5.98278
0.44001,-6.15245
0.440522,-5.86675
0.441034,-5.17366
0.441546,-4.17142
0.442058,-2.99612
0.44257,-1.80441
0.443082,-0.752851
0.443594,0.0228338
0.444106,0.424344
0.444618,0.403033
0.44513,-0.0337376
0.445642,-0.821831
0.446154,-1.84815
0.446666,-2.96644
0.447178,-4.01754
0.44769,-4.851
0.448202,-5.34597
0.448714,-5.43009
0.449226,-5.0921
0.449738,-4.38379
0.45025,-3.41104
0.450762,-2.31515
0.451274,-1.2501
0.451786,-0.358
0.452298,0.253574
0.45281,0.528583
0.453322,0.469972
0.453834,0.134144
0.454346,-0.382786
0.454858,-0.964403
0.45537,-1.49351
0.455882,-1.87066
0.456394,-2.02853
0.456906,-1.93966
0.457418,-1.61767
0.45793,-1.11087
0.458442,-0.492767
0.458954,0.149922
0.459466,0.728034
0.459978,1.16048
0.46049,1.38386
0.461002,1.35962
0.461514,1.07933
0.462026,0.565452
0.462538,-0.130495
0.46305,-0.93427
0.463562,-1.75772
0.464074,-2.51047
0.464586,-3.11312
0.465098,-3.50917
0.46561,-3.67407
0.466122,-3.61855
0.466634,-3.38692
0.467146,-3.04889
0.467658,-2.68673
0.46817,-2.37911
0.468682,-2.18562
0.469194,-2.13523
0.469706,-2.22084
0.470218,-2.40184
0.47073,-2.61407
0.471242,-2.78619
0.471754,-2.85776
0.472266,-2.79533
0.472778,-2.60245
0.47329,-2.32198
0.473802,-2.03011
0.474314,-1.8227
0.474826,-1.79634
0.475338,-2.02731
0.47585,-2.55385
0.476362,-3.36597
0.476875,-4.40477
0.477387,-5.56996
0.477899,-6.73394
0.478411,-7.76035
0.478923,-8.52527
0.479435,-8.93654
0.479947,-8.94848
0.480459,-8.56819
0.480971,-7.85296
0.481483,-6.90058
0.481995,-5.83501
0.482507,-4.78993
0.483019,-3.88992
0.483531,-3.23422
0.484043,-2.88549
0.484555,-2.86653
0.485067,-3.16336
0.485579,-3.73094
0.486091,-4.50006
0.486603,-5.38415
0.487115,-6.28946
0.487627,-7.12526
0.488139,-7.81227
0.488651,-8.28669
0.489163,-8.50359
0.489675,-8.44242
0.490187,-8.11211
0.490699,-7.55328
0.491211,-6.83374
0.491723,-6.04104
0.492235,-5.27342
0.492747,-4.63062
0.493259,-4.20249
0.493771,-4.05625
0.494283,-4.22657
0.494795,-4.7107
0.495307,-5.47041
0.495819,-6.43658
0.496331,-7.51708
0.496843,-8.60565
0.497355,-9.59326
0.497867,-10.3805
0.498379,-10.8894
0.498891,-11.0734
0.499403,-10.9225
0.499915,-10.4652
0.500427,-9.76611
0.500939,-8.91942
0.501451,-8.03876
0.501963,-7.24219
0.502475,-6.63557
0.502987,-6.2964
0.503499,-6.26286
0.504011,-6.52816
0.504523,-7.04241
0.505035,-7.72012
0.505547,-8.45267
0.506059,-9.12443
0.506571,-9.62913
0.507083,-9.88504
0.507595,-9.84434
0.508107,-9.49703
0.508619,-8.86913
0.509131,-8.01878
0.509643,-7.03082
0.510155,-6.0079
0.510667,-5.05858
0.511179,-4.28332
0.511691,-3.7631
0.512203,-3.54933
0.512715,-3.65572
0.513227,-4.05251
0.513739,-4.66677
0.514251,-5.39164
0.514763,-6.10199
0.515275,-6.67415
0.515787,-7.00499
0.516299,-7.03
0.516811,-6.73575
0.517323,-6.16353
0.517835,-5.4024
0.518347,-4.57415
0.518859,-3.81374
0.519371,-3.24732
0.519883,-2.97149
0.520395,-3.03687
0.520907,-3.44015
0.521419,-4.12485
0.521931,-4.98995
0.522443,-5.90357
0.522955,-6.72157
0.523467,-7.30935
0.523979,-7.56385
0.524491,-7.43083
0.525003,-6.91435
0.525515,-6.07776
0.526027,-5.03629
0.526539,-3.94226
0.527051,-2.96386
0.527563,-2.26109
0.528075,-1.96168
0.528587,-2.14173
0.529099,-2.81367
0.529611,-3.9238
0.530123,-5.35892
0.530635,-6.96084
0.531147,-8.5477
0.531659,-9.93949
0.532171,-10.9841
0.532683,-11.5777
0.533195,-11.6786
0.533707,-11.3109
0.534219,-10.5611
0.534731,-9.56452
0.535243,-8.48396
0.535755,-7.48329
0.536267,-6.70117
0.536779,-6.23044
0.537291,-6.1063
0.537803,-6.30415
0.538315,-6.74754
0.538827,-7.32532
0.539339,-7.91428
0.539851,-8.40078
0.540363,-8.69679
0.540875,-8.74926
0.541387,-8.54253
0.541899,-8.09478
0.542411,-7.44954
0.542923,-6.665
0.543435,-5.80449
0.543947,-4.9302
0.544459,-4.10118
0.544971,-3.37226
0.545483,-2.79214
0.545995,-2.3993
0.546507,-2.21723
0.547019,-2.24926
0.547531,-2.47372
0.548043,-2.84213
0.548555,-3.28217
0.549067,-3.70703
0.549579,-4.02855
0.550091,-4.17259
0.550603,-4.09317
0.551115,-3.78293
0.551627,-3.27697
0.552139,-2.64838
0.552651,-1.99634
0.553163,-1.42939
0.553675,-1.04701
0.554187,-0.921921
0.554699,-1.08562
0.555211,-1.52155
0.555723,-2.16865
0.556235,-2.93341
0.556747,-3.70607
0.557259,-4.3774
0.557771,-4.85546
0.558283,-5.07879
0.558795,-5.0238
0.559307,-4.7038
0.559819,-4.16217
0.560331,-3.46352
0.560843,-2.68611
0.561355,-1.9159
0.561867,-1.23964
0.562379,-0.737605
0.562891,-0.475561
0.563403,-0.496959
0.563915,-0.813843
0.564427,-1.39909
0.564939,-2.1824
0.565451,-3.05339
0.565963,-3.87451
0.566475,-4.50178
0.566987,-4.81042
0.567499,-4.71833
0.568011,-4.20538
0.568523,-3.32262
0.569035,-2.18935
0.569547,-0.976826
0.570059,0.118754
0.570571,0.907568
0.571083,1.23764
0.571595,1.01893
0.572107,0.238707
0.572619,-1.03525
0.573131,-2.66393
0.573643,-4.45724
0.574155,-6.20184
0.574667,-7.69092
0.575179,-8.75403
0.575691,-9.2819
0.576203,-9.24278
0.576715,-8.68652
0.577227,-7.73499
0.577739,-6.56105
0.578251,-5.36011
0.578763,-4.31947
0.579275,-3.58979
0.579787,-3.26339
0.580299,-3.36373
0.580811,-3.84728
0.581323,-4.61604
0.581835,-5.53781
0.582347,-6.4703
0.582859,-7.28543
0.583371,-7.89009
0.583883,-8.2401
0.584395,-8.34452
0.584907,-8.25945
0.585419,-8.07474
0.585931,-7.89627
0.586443,-7.82673
0.586955,-7.94844
0.587467,-8.31084
0.587979,-8.9238
0.588491,-9.7558
0.589003,-10.7375
0.589515,-11.7705
0.590027,-12.7391
0.590539,-13.5248
0.591051,-14.0187
0.591563,-14.1338
0.592075,-13.8157
0.592587,-13.0526
0.593099,-11.8817
0.593611,-10.3902
0.594123,-8.70974
0.594635,-7.00484
0.595147,-5.45394
0.595659,-4.22531
0.596171,-3.45046
0.596683,-3.20047
0.597195,-3.47043
0.597707,-4.17731
0.598219,-5.17124
0.598731,-6.25943
0.599243,-7.23724
0.599755,-7.9213
0.600267,-8.17824
0.600779,-7.94419
0.601291,-7.23273
0.601803,-6.12807
0.602315,-4.76614
0.602827,-3.30763
0.603339,-1.91079
0.603851,-0.709416
0.604363,0.201943
0.604875,0.773575
0.605387,0.999451
0.605899,0.908951
0.606411,0.555496
0.606923,0.00488882
0.607435,-0.672554
0.607947,-1.40491
0.608459,-2.11943
0.608971,-2.74378
0.609483,-3.21051
0.609995,-3.46321
0.610507,-3.46305
0.611019,-3.19531
0.611531,-2.6754
0.612043,-1.95299
0.612555,-1.10988
0.613067,-0.249331
0.613579,0.521869
0.614091,1.11365
0.614603,1.46872
0.615115,1.57318
0.615627,1.45968
0.616139,1.2023
0.616651,0.900975
0.617163,0.658907
0.617676,0.559715
0.618188,0.650692
0.6187,0.936656
0.619212,1.38314
0.619724,1.92786
0.620236,2.49691
0.620748,3.02386
0.62126,3.46525
0.621772,3.80754
0.622284,4.06398
0.622796,4.26351
0.623308,4.43619
0.62382,4.59847
0.624332,4.74458
0.624844,4.84585
0.625356,4.85993
0.625868,4.74631
0.62638,4.48338
0.626892,4.08147
0.627404,3.58719
0.627916,3.07895
0.628428,2.65164
0.62894,2.39559
0.629452,2.37499
0.629964,2.61219
0.630476,3.08198
0.630988,3.71581
0.6315,4.41603
0.632012,5.07505
0.632524,5.59595
0.633036,5.90958
0.633548,5.98287
0.63406,5.81805
0.634572,5.44429
0.635084,4.9079
0.635596,4.26254
0.636108,3.56191
0.63662,2.85659
0.637132,2.19402
0.637644,1.62091
0.638156,1.18271
0.638668,0.919631
0.63918,0.857478
0.639692,0.997625
0.640204,1.30979
0.640716,1.72829
0.641228,2.15536
0.64174,2.47202
0.642252,2.55935
0.642764,2.32318
0.643276,1.716
0.643788,0.751265
0.6443,-0.493406
0.644812,-1.88401
0.645324,-3.25238
0.645836,-4.42712
0.646348,-5.2667
0.64686,-5.6846
0.647372,-5.66116
0.647884,-5.24305
0.648396,-4.52958
0.648908,-3.65025
0.64942,-2.73628
0.649932,-1.89578
0.650444,-1.19895
0.650956,-0.675431
0.651468,-0.321987
0.65198,-0.114369
0.652492,-0.020986
0.653004,-0.0137078
0.653516,-0.0736432
0.654028,-0.189132
0.65454,-0.347437
0.655052,-0.525447
0.655564,-0.684366
0.656076,-0.772323
0.656588,-0.734073
0.6571,-0.52546
0.657612,-0.128491
0.658124,0.436816
0.658636,1.10667
0.659148,1.77806
0.65966,2.32518
0.660172,2.62524
0.660684,2.58627
0.661196,2.16987
0.661708,1.40531
0.66222,0.390954
0.662732,-0.718525
0.663244,-1.73865
0.663756,-2.48881
0.664268,-2.82655
0.66478,-2.67554
0.665292,-2.04023
0.665804,-1.00378
0.666316,0.291466
0.666828,1.6746
0.66734,2.98054
0.667852,4.07936
0.668364,4.89632
0.668876,5.41981
0.669388,5.69497
0.6699,5.80399
0.670412,5.8392
0.670924,5.87993
0.671436,5.97787
0.671948,6.152
0.67246,6.38994
0.672972,6.65686
0.673484,6.91095
0.673996,7.11973
0.674508,7.27136
0.67502,7.37624
0.675532,7.46268
0.676044,7.56705
0.676556,7.72171
0.677068,7.9427
0.67758,8.22138
0.678092,8.52476
0.678604,8.80162
0.679116,8.99506
0.679628,9.05585
0.68014,8.95663
0.680652,8.70207
0.681164,8.3295
0.681676,7.89975
0.682188,7.47964
0.6827,7.12729
0.683212,6.88019
0.683724,6.74915
0.684236,6.71691
0.684748,6.74458
0.68526,6.78634
0.685772,6.80494
0.686284,6.78376
0.686796,6.72781
0.687308,6.65799
0.68782,6.60064
0.688332,6.57749
0.688844,6.5968
0.689356,6.64695
0.689868,6.69623
0.69038,6.69931
0.690892,6.61027
0.691404,6.39605
0.691916,6.04593
0.692428,5.57468
0.69294,5.02034
0.693452,4.43873
0.693964,3.89479
0.694476,3.45152
0.694988,3.15787
0.6955,3.03825
0.696012,3.08647
0.696524,3.2645
0.697036,3.50677
0.697548,3.72858
0.69806,3.83811
0.698572,3.74931
0.699084,3.39488
0.699596,2.73776
0.700108,1.7783
0.70062,0.555977
0.701132,-0.856245
0.701644,-2.36056
0.702156,-3.84711
0.702668,-5.20803
0.70318,-6.35211
0.703692,-7.21715
0.704204,-7.77501
0.704716,-8.03076
0.705228,-8.01466
0.70574,-7.77452
0.706252,-7.36699
0.706764,-6.84948
0.707276,-6.27462
0.707788,-5.68804
0.7083,-5.13225
0.708812,-4.64867
0.709324,-4.27841
0.709836,-4.05836
0.710348,-4.01621
0.71086,-4.16455
0.711372,-4.49332
0.711884,-4.96387
0.712396,-5.5068
0.712908,-6.02921
0.71342,-6.42883
0.713932,-6.61059
0.714444,-6.50151
0.714956,-6.06223
0.715468,-5.29475
0.71598,-4.24358
0.716492,-2.98881
0.717004,-1.633
0.717516,-0.285204
0.718028,0.953127
0.71854,2.00055
0.719052,2.80482
0.719564,3.34703
0.720076,3.63936
0.720588,3.71753
0.7211,3.63324
0.721612,3.44614
0.722124,3.21692
0.722636,3.00112
0.723148,2.84665
0.72366,2.79483
0.724172,2.8823
0.724684,3.14061
0.725196,3.5906
0.725708,4.23384
0.72622,5.04379
0.726732,5.96019
0.727244,6.88813
0.727756,7.7045
0.728268,8.2749
0.72878,8.48056
0.729292,8.24837
0.729804,7.57433
0.730316,6.53283
0.730828,5.26945
0.73134,3.97825
0.731852,2.86625
0.732364,2.11201
0.732876,1.82686
0.733388,2.02972
0.7339,2.64233
0.734412,3.50642
0.734924,4.41772
0.735436,5.16814
0.735948,5.58853
0.73646,5.58249
0.736972,5.14397
0.737484,4.35445
0.737996,3.36266
0.738508,2.35307
0.73902,1.50866
0.739532,0.975736
0.740044,0.837879
0.740556,1.10524
0.741068,1.71923
0.74158,2.56934
0.742092,3.51768
0.742604,4.42522
0.743116,5.17544
0.743628,5.69024
0.74414,5.93598
0.744652,5.91869
0.745164,5.67188
0.745676,5.2432
0.746188,4.68423
0.7467,4.04575
0.747212,3.37688
0.747724,2.72702
0.748236,2.14897
0.748748,1.69976
0.74926,1.43726
0.749772,1.40993
0.750284,1.643
0.750796,2.12432
0.751308,2.79672
0.75182,3.5604
0.752332,4.28541
0.752844,4.83204
0.753356,5.0739
0.753868,4.92126
0.75438,4.33882
0.754892,3.35483
0.755404,2.05757
0.755916,0.579
0.756428,-0.929531
0.75694,-2.32376
0.757452,-3.48752
0.757965,-4.34724
0.758477,-4.87802
0.758989,-5.10161
0.759501,-5.07587
0.760013,-4.87771
0.760525,-4.58624
0.761037,-4.26999
0.761549,-3.98263
0.762061,-3.76311
0.762573,-3.63867
0.763085,-3.62764
0.763597,-3.74091
0.764109,-3.98284
0.764621,-4.34859
0.765133,-4.82012
0.765645,-5.36075
0.766157,-5.91406
0.766669,-6.40922
0.767181,-6.77268
0.767693,-6.94383
0.768205,-6.88828
0.768717,-6.60711
0.769229,-6.13874
0.769741,-5.55374
0.770253,-4.94092
0.770765,-4.38698
0.771277,-3.95603
0.771789,-3.67502
0.772301,-3.5307
0.772813,-3.47843
0.773325,-3.45977
0.773837,-3.42364
0.774349,-3.34559
0.774861,-3.2412
0.775373,-3.16693
0.775885,-3.20709
0.776397,-3.45051
0.776909,-3.96475
0.777421,-4.77298
0.777933,-5.83854
0.778445,-7.06318
0.778957,-8.3026
0.779469,-9.39733
0.779981,-10.2091
0.780493,-10.6522
0.781005,-10.7098
0.781517,-10.4352
0.782029,-9.93577
0.782541,-9.34418
0.783053,-8.78096
0.783565,-8.3222
0.784077,-7.98404
0.784589,-7.72718
0.785101,-7.47673
0.785613,-7.15071
0.786125,-6.68996
0.786637,-6.08181
0.787149,-5.3687
0.787661,-4.63813
0.788173,-3.99642
0.788685,-3.53486
0.789197,-3.29972
0.789709,-3.27461
0.790221,-3.38226
0.790733,-3.50457
0.791245,-3.51545
0.791757,-3.31576
0.792269,-2.8599
0.792781,-2.16779
0.793293,-1.31883
0.793805,-0.430838
0.794317,0.372301
0.794829,0.993507
0.795341,1.38607
0.795853,1.5612
0.796365,1.58046
0.796877,1.5381
0.797389,1.53694
0.797901,1.66444
0.798413,1.97351
0.798925,2.47422
0.799437,3.13633
0.799949,3.90056
0.800461,4.69194
0.800973,5.42988
0.801485,6.03564
0.801997,6.43704
0.802509,6.57201
0.803021,6.38993
0.803533,5.85531
0.804045,4.95439
0.804557,3.70411
0.805069,2.16072
0.805581,0.423337
0.806093,-1.36935
0.806605,-3.05148
0.807117,-4.44933
0.807629,-5.40744
0.808141,-5.81625
0.808653,-5.63411
0.809165,-4.8988
0.809677,-3.72601
0.810189,-2.29528
0.810701,-0.822189
0.811213,0.477469
0.811725,1.42406
0.812237,1.90127
0.812749,1.86916
0.813261,1.36184
0.813773,0.47214
0.814285,-0.674164
0.814797,-1.94867
0.815309,-3.24595
0.815821,-4.49698
0.816333,-5.66733
0.816845,-6.74544
0.817357,-7.72453
0.817869,-8.58547
0.818381,-9.28461
0.818893,-9.75301
0.819405,-9.90995
0.819917,-9.68673
0.820429,-9.05333
0.820941,-8.03759
0.821453,-6.73476
0.821965,-5.3032
0.822477,-3.94543
0.822989,-2.87555
0.823501,-2.28015
0.824013,-2.2831
0.824525,-2.92172
0.825037,-4.13823
0.825549,-5.7854
0.826061,-7.64691
0.826573,-9.47039
0.827085,-11.0079
0.827597,-12.0553
0.828109,-12.4828
0.828621,-12.2528
0.829133,-11.4226
0.829645,-10.1347
0.830157,-8.59531
0.830669,-7.04411
0.831181,-5.71689
0.831693,-4.80931
0.832205,-4.44776
0.832717,-4.67243
0.833229,-5.43299
0.833741,-6.59652
0.834253,-7.96633
0.834765,-9.30815
0.835277,-10.3826
0.835789,-10.9779
0.836301,-10.9391
0.836813,-10.1896
0.837325,-8.74262
0.837837,-6.70165
0.838349,-4.24812
0.838861,-1.62098
0.839373,0.913287
0.839885,3.0971
0.840397,4.72068
0.840909,5.65312
0.841421,5.85898
0.841933,5.40165
0.842445,4.43326
0.842957,3.17327
0.843469,1.87234
0.843981,0.767947
0.844493,0.0428672
0.845005,-0.200651
0.845517,0.0529174
0.846029,0.739735
0.846541,1.73609
0.847053,2.88688
0.847565,4.03946
0.848077,5.07223
0.848589,5.91133
0.849101,6.53337
0.849613,6.95557
0.850125,7.21951
0.850637,7.37256
0.851149,7.45323
0.851661,7.48263
0.852173,7.46427
0.852685,7.39059
0.853197,7.25208
0.853709,7.04702
0.854221,6.78547
0.854733,6.48658
0.855245,6.16767
0.855757,5.83201
0.856269,5.46169
0.856781,5.01819
0.857293,4.45284
0.857805,3.72306
0.858317,2.81304
0.858829,1.75192
0.859341,0.6243
0.859853,-0.433164
0.860365,-1.25201
0.860877,-1.66385
0.861389,-1.53792
0.861901,-0.81365
0.862413,0.477291
0.862925,2.2053
0.863437,4.15492
0.863949,6.05386
0.864461,7.61558
0.864973,8.58642
0.865485,8.78793
0.865997,8.14426
0.866509,6.69313
0.867021,4.57963
0.867533,2.03588
0.868045,-0.651382
0.868557,-3.18018
0.869069,-5.27257
0.869581,-6.7088
0.870093,-7.35102
0.870605,-7.15751
0.871117,-6.18558
0.871629,-4.58421
0.872141,-2.57574
0.872653,-0.429202
0.873165,1.57009
0.873677,3.15327
0.874189,4.09948
0.874701,4.26491
0.875213,3.60431
0.875725,2.18195
0.876237,0.168812
0.876749,-2.17694
0.877261,-4.54475
0.877773,-6.61941
0.878285,-8.13195
0.878797,-8.90344
0.879309,-8.87387
0.879821,-8.11085
0.880333,-6.79799
0.880845,-5.20093
0.881357,-3.61903
0.881869,-2.33176
0.882381,-1.55091
0.882893,-1.38771
0.883405,-1.83737
0.883917,-2.78459
0.884429,-4.02642
0.884941,-5.31136
0.885453,-6.38566
0.885965,-7.03617
0.886477,-7.12314
0.886989,-6.59784
0.887501,-5.50745
0.888013,-3.98525
0.888525,-2.2296
0.889037,-0.472857
0.889549,1.05515
0.890061,2.16076
0.890573,2.7139
0.891085,2.66563
0.891597,2.05738
0.892109,1.01814
0.892621,-0.251507
0.893133,-1.50711
0.893645,-2.49707
0.894157,-3.00123
0.894669,-2.86745
0.895181,-2.04093
0.895693,-0.582721
0.896205,1.33002
0.896717,3.42819
0.897229,5.39631
0.897741,6.92979
0.898253,7.79055
0.898766,7.85212
0.899278,7.12594
0.89979,5.76345
0.900302,4.03046
0.900814,2.25723
0.901326,0.775692
0.901838,-0.141039
0.90235,-0.323698
0.902862,0.268033
0.903374,1.54312
0.903886,3.2993
0.904398,5.26357
0.90491,7.14287
0.905422,8.6719
0.905934,9.65113
0.906446,9.97136
0.906958,9.62567
0.90747,8.707
0.907982,7.39302
0.908494,5.92108
0.909006,4.5564
0.909518,3.55886
0.91003,3.14954
0.910542,3.47918
0.911054,4.60124
0.911566,6.45585
0.912078,8.86848
0.91259,11.5635
0.913102,14.1932
0.913614,16.3828
0.914126,17.7875
0.914638,18.1531
0.91515,17.3681
0.915662,15.4953
0.916174,12.7744
0.916686,9.59351
0.917198,6.43153
0.91771,3.77969
0.918222,2.05606
0.918734,1.53131
0.919246,2.27946
0.919758,4.16404
0.92027,6.86234
0.920782,9.92398
0.921294,12.8509
0.921806,15.1814
0.922318,16.5635
0.92283,16.8044
0.923342,15.8901
0.923854,13.9715
0.924366,11.326
0.924878,8.30363
0.92539,5.27284
0.925902,2.57371
0.926414,0.481626
0.926926,-0.814362
0.927438,-1.22002
0.92795,-0.732707
0.928462,0.564699
0.928974,2.51112
0.929486,4.87692
0.929998,7.37919
0.93051,9.70529
0.931022,11.5429
0.931534,12.6177
0.932046,12.7342
0.932558,11.8169
0.93307,9.93712
0.933582,7.31715
0.934094,4.3065
0.934606,1.3319
0.935118,-1.17097
0.93563,-2.83442
0.936142,-3.4277
0.936654,-2.90427
0.937166,-1.41336
0.937678,0.728085
0.93819,3.0987
0.938702,5.25577
0.939214,6.82062
0.939726,7.55134
0.940238,7.38488
0.94075,6.44003
0.941262,4.97889
0.941774,3.33969
0.942286,1.85629
0.942798,0.785077
0.94331,0.256783
0.943822,0.260788
0.944334,0.664941
0.944846,1.26209
0.945358,1.83201
0.94587,2.19813
0.946382,2.26477
0.946894,2.02773
0.947406,1.55843
0.947918,0.970555
0.94843,0.379627
0.948942,-0.131168
0.949454,-0.530679
0.949966,-0.83776
0.950478,-1.09866
0.95099,-1.35478
0.951502,-1.61475
0.952014,-1.8423
0.952526,-1.9624
0.953038,-1.88364
0.95355,-1.53055
0.954062,-0.8771
0.954574,0.029584
0.955086,1.06612
0.955598,2.05336
0.95611,2.79474
0.956622,3.12184
0.957134,2.93661
0.957646,2.24078
