-0.430948,84.7133
-0.42994,85.4844
-0.428931,86.2363
-0.427923,86.9702
-0.426915,87.6883
-0.425907,88.3931
-0.424899,89.0872
-0.423891,89.773
-0.422883,90.4527
-0.421875,91.1281
-0.420867,91.8007
-0.419859,92.4715
-0.418851,93.1416
-0.417843,93.8119
-0.416835,94.4828
-0.415827,95.1542
-0.414819,95.8256
-0.41381,96.4958
-0.412802,97.1631
-0.411794,97.8258
-0.410786,98.4821
-0.409778,99.1307
-0.40877,99.7702
-0.407762,100.4
-0.406754,101.02
-0.405746,101.629
-0.404738,102.23
-0.40373,102.821
-0.402722,103.402
-0.401714,103.975
-0.400706,104.537
-0.399698,105.089
-0.39869,105.628
-0.397681,106.155
-0.396673,106.668
-0.395665,107.169
-0.394657,107.657
-0.393649,108.133
-0.392641,108.599
-0.391633,109.056
-0.390625,109.503
-0.389617,109.942
-0.388609,110.37
-0.387601,110.786
-0.386593,111.188
-0.385585,111.576
-0.384577,111.951
-0.383569,112.313
-0.38256,112.666
-0.381552,113.015
-0.380544,113.363
-0.379536,113.712
-0.378528,114.067
-0.37752,114.427
-0.376512,114.792
-0.375504,115.16
-0.374496,115.53
-0.373488,115.9
-0.37248,116.268
-0.371472,116.634
-0.370464,116.998
-0.369456,117.361
-0.368448,117.723
-0.36744,118.084
-0.366431,118.443
-0.365423,118.801
-0.364415,119.154
-0.363407,119.502
-0.362399,119.844
-0.361391,120.179
-0.360383,120.507
-0.359375,120.829
-0.358367,121.144
-0.357359,121.452
-0.356351,121.753
-0.355343,122.045
-0.354335,122.326
-0.353327,122.595
-0.352319,122.851
-0.35131,123.092
-0.350302,123.318
-0.349294,123.53
-0.348286,123.728
-0.347278,123.913
-0.34627,124.088
-0.345262,124.252
-0.344254,124.406
-0.343246,124.551
-0.342238,124.689
-0.34123,124.819
